epoch;loss;val_loss
0;0.29583629705011844;0.19054070562124253
1;0.13285960983484985;0.24538396596908568
2;0.1119311997666955;0.25752685964107513
3;0.1070619797334075;0.1995885193347931
4;0.10446362271904945;0.3864303380250931
5;0.09868482761085033;0.4180377095937729
6;0.09489826206117868;0.1974796399474144
7;0.09215554296970367;0.14578557312488555
8;0.09146153330802917;0.2979068458080292
9;0.08648481070995331;0.15908942073583604
10;0.08398619070649146;0.11881137192249298
11;0.08451096303761005;0.1329841896891594
12;0.08407355286180973;0.18888245671987533
13;0.08265214953571558;0.16523608714342117
14;0.082078561745584;0.10036230534315109
15;0.07928491253405809;0.173247230052948
16;0.07940131034702062;0.10992663577198983
17;0.07582031730562448;0.12060724422335625
18;0.0767983166500926;0.13784659877419472
19;0.07630963437259197;0.10759551972150802
20;0.07438336107879877;0.11879474893212319
21;0.07395823802798987;0.11832549124956131
22;0.07376797292381525;0.267112672328949
23;0.07186709623783827;0.08758072629570961
24;0.07098813075572252;0.08737399652600289
25;0.06886991830542684;0.08911405131220818
26;0.06832755440846086;0.08575848639011383
27;0.06835687784478069;0.08705399557948112
28;0.0683196366764605;0.07830100357532502
29;0.06843032222241163;0.08373961448669434
30;0.06699995044618845;0.08073883131146431
31;0.0671968718059361;0.11995329260826111
32;0.06930156061425805;0.08958197385072708
33;0.06854550344869495;0.08558434173464775
34;0.06688646273687482;0.08629448115825653
35;0.06581519674509764;0.08165029436349869
36;0.06482686176896095;0.09907751306891441
37;0.06370338359847665;0.07943941354751587
38;0.06354184215888381;0.07538667917251587
39;0.06333091352134942;0.0783848837018013
40;0.0630444467999041;0.0756911925971508
41;0.063109065964818;0.0763375036418438
42;0.06218562163412571;0.08211574405431747
43;0.06260901633650065;0.07849059849977494
44;0.06224148254841566;0.08004321902990341
45;0.06251323483884334;0.08092230409383774
46;0.0636316635645926;0.07640617713332176
47;0.061738216876983644;0.07358497828245163
48;0.06107481280341744;0.07418016418814659
49;0.06073487987741828;0.07441704645752907
50;0.060507495608180764;0.07489658966660499
51;0.06040929378941655;0.0759134441614151
52;0.06062824325636029;0.07531969547271729
53;0.060127006564289334;0.0750383660197258
54;0.06047208365052938;0.07623554840683937
55;0.060204772558063266;0.08176001086831093
56;0.05967654818668962;0.07552397772669792
57;0.05953296478837729;0.07525060996413231
58;0.05914928801357746;0.07742654085159302
59;0.05948781799525023;0.0749388188123703
60;0.05921110967174172;0.07425053343176842
61;0.05934468964114785;0.07455924674868583
62;0.05916112754493952;0.07432906255126
63;0.05897788358852267;0.07631597891449929
64;0.059054887294769286;0.07366420105099677
65;0.05877720648422837;0.07413032650947571
66;0.05857079233974218;0.07397791892290115
67;0.05881494199857116;0.07377985492348671
68;0.05880355434492231;0.07587769329547882
69;0.05871116248890758;0.07472128048539162
70;0.058966030925512315;0.0752879686653614
71;0.0586916527710855;0.0731590062379837
72;0.058946135267615316;0.07485596388578415
73;0.058481840416789055;0.07349963262677192
74;0.05845581591129303;0.07284274473786354
75;0.05823464980348945;0.07435632944107055
76;0.05823821285739541;0.07314011007547379
77;0.0584442974999547;0.07268819883465767
78;0.05872711855918169;0.07625282481312752
79;0.05826576249673963;0.0732491098344326
80;0.05849639503285289;0.07545875236392022
81;0.05819649416953325;0.07264189645648003
82;0.05818348377943039;0.07307547405362129
83;0.058049772307276724;0.07333724349737167
84;0.0583091382868588;0.07377175688743591
85;0.05803787549957633;0.07336029559373855
86;0.058235017210245134;0.073260398209095
87;0.05776362828910351;0.07431315556168556
88;0.05820045843720436;0.0738855205476284
89;0.057781537901610135;0.07306743562221527
90;0.05789529550820589;0.07299917414784432
91;0.05776641797274351;0.07391092926263809
92;0.05769068095833063;0.07466823905706406
93;0.05767016932368278;0.07432484775781631
94;0.05780465053394437;0.07345095351338386
95;0.05771687068045139;0.07427909895777703
96;0.05774673633277416;0.07398121431469917
97;0.057507382892072204;0.07376166805624962
98;0.05795623240992427;0.07373517900705337
99;0.05748880561441183;0.07459502518177033
100;0.057511883229017256;0.07402588799595833
101;0.057400775514543055;0.07364857867360115
102;0.05752582345157862;0.0737815521657467
103;0.05746565470471978;0.07371253594756126
104;0.05738622127100825;0.07374367862939835
105;0.057518179249018433;0.07407843619585038
106;0.05734542878344655;0.07406806200742722
